product_id,tn
20001,1277.6577512547897
20002,1099.3994997708096
20003,684.9351025132514
20004,518.6843563609837
20005,503.0433072751132
20006,457.203514483029
20007,400.7203524055791
20008,396.52508914859595
20009,476.93401601692597
20010,391.2321619135149
20011,413.68540107401407
20012,308.49199161836873
20013,364.5865146584554
20014,380.15200335126787
20015,364.0723008004084
20016,295.14962830268615
20017,277.61209393453856
20018,252.22136103500483
20019,329.88368555627335
20020,284.8909797145859
20021,232.6580025760557
20022,268.11871194462265
20023,210.7099037465683
20024,204.01777691698027
20025,216.7802844802323
20026,238.37764311283328
20027,223.9760804134491
20028,201.92984507429242
20029,185.11055837858947
20030,152.05592170435244
20031,186.2688741455152
20033,120.91128739642889
20035,163.69161116798116
20037,163.607022412774
20038,172.94317007612983
20039,142.77876382362467
20041,125.00447673818185
20042,151.34590820345522
20043,123.09679517894944
20044,153.62043631893255
20045,146.74970519045252
20046,149.53358967198415
20047,163.12464639353743
20050,125.0441255621048
20051,128.47880484560025
20052,110.71894993362278
20053,148.22495345840548
20054,134.00563735211358
20055,98.75191118757732
20056,101.14743363598069
20057,132.58325059344997
20058,114.45404921162498
20059,136.23113334728436
20061,129.10940159601523
20062,103.89743523382191
20063,122.25462236987977
20065,116.8100282838897
20066,114.11545365893531
20067,108.27178656934393
20068,109.91532888959284
20069,132.30725043233156
20070,110.75391148663368
20071,117.4670485190483
20072,95.1688926797485
20073,100.9515794900071
20074,86.7768349363299
20075,130.17736957671775
20076,102.44352098018118
20077,100.75384278908992
20079,58.70234199013066
20080,97.64463272905564
20081,94.11835676756064
20082,76.18275813396389
20084,108.39618702737883
20086,58.64716849159984
20087,75.63825191485384
20090,86.79691103532507
20091,101.51078909681192
20092,65.04158160335777
20093,82.41689383488443
20094,97.2428157003667
20095,69.04376344971743
20096,72.27189199669418
20097,73.30942555257977
20099,70.62698361767843
20100,69.80709201284127
20101,76.16261848353992
20102,40.66037231152098
20103,77.46387823337788
20106,70.4611196321379
20107,75.13778237177073
20108,61.245497382522615
20109,70.147035160882
20111,77.5713184864903
20114,61.15766489413049
20116,88.24749904985684
20117,51.67910884916836
20118,61.239429163521606
20119,49.09572199737805
20120,64.68681725561444
20121,81.70079906706937
20122,70.24415076882337
20123,61.9575893449636
20124,53.000916033491464
20125,63.29500705635007
20129,63.04750536229314
20132,57.88335436555789
20133,58.33399278195439
20134,60.09121229081184
20137,54.30925610619906
20138,41.38376226380605
20139,56.74166040413087
20140,58.36849455170035
20142,50.72590633102902
20144,56.48549782850516
20145,51.28218980858555
20146,40.013341489499574
20148,62.0992692064337
20151,43.765453345310476
20152,44.42275833273542
20153,46.452948133216424
20155,47.64569025890323
20157,47.80878648993205
20158,52.23157491820868
20160,52.45473610302246
20161,54.95773392728459
20162,43.64049385274022
20166,48.24884057791598
20167,39.46207844519496
20168,26.684155644691806
20175,36.12257655653513
20176,36.46242767428565
20177,36.549925531024385
20179,33.2274825022267
20180,36.361144184109286
20181,38.82586658700667
20182,35.61907246389382
20183,25.719706710286502
20184,35.25735654054411
20187,32.69151925193777
20188,31.707100575868072
20189,32.92105990992251
20192,43.906205312626
20193,35.34715025279783
20196,32.55241644378364
20197,33.14657951132737
20198,36.27452646370518
20200,32.84449088557038
20201,33.26586157267928
20205,36.12580651427612
20206,32.43028027113867
20207,20.820328392712597
20208,31.235707151203712
20209,29.581811119874754
20211,25.09013086137753
20212,26.505181775897434
20215,28.29898026609264
20216,20.40385657630828
20219,25.285917178067606
20220,25.705126595362117
20222,22.189190525778177
20224,27.567243805442835
20225,21.29664379796373
20226,22.274030139795514
20227,37.8903594737812
20228,14.744195461213144
20230,20.432217100057944
20231,21.86877072799024
20232,29.322979339332086
20233,31.97274845675296
20234,20.058934257178276
20235,34.86908142321234
20238,22.392977072886126
20239,20.06135311009568
20240,23.33033042025421
20241,21.699511338117706
20242,15.558225848596882
20244,20.00336874310581
20246,23.60967134228453
20249,22.826159586328856
20251,21.011640820791214
20252,18.74832743061924
20253,20.74973133069932
20254,21.77141619732864
20255,15.576219376552247
20256,18.100646447752098
20259,21.266821295513072
20263,21.68190850402139
