product_id,tn
20001,1288.7655056829667
20002,1026.1811772027154
20003,697.1361611304081
20004,540.0356717579043
20005,537.5282966161235
20006,447.08494253284135
20007,398.5108912871457
20008,404.90320239650396
20009,484.0456629040704
20010,400.34586094088513
20011,371.5727454749964
20012,306.5943755005363
20013,370.7436770033048
20014,375.0938518196428
20015,350.4265347574708
20016,305.8304057715047
20017,270.9724290012743
20018,247.60521440317933
20019,303.0363144516465
20020,272.4395789374259
20021,249.99579531503977
20022,238.1369113646818
20023,228.44372890672503
20024,218.60826020451097
20025,216.81903850905468
20026,232.8720727878023
20027,215.14138389874577
20028,193.21366067908244
20029,175.28104725564032
20030,146.98267167136322
20031,182.98130418254686
20033,152.79192519714348
20035,169.5093888056679
20037,141.8598521267821
20038,163.847867794346
20039,140.2764847065272
20041,134.92386283243408
20042,149.97992170144937
20043,138.4020782643457
20044,140.65114642709062
20045,145.2513152579258
20046,154.47985546720915
20047,148.64484948464516
20050,128.5995620522596
20051,136.14921607940448
20052,120.14152492522194
20053,141.45470939100946
20054,131.0044587964706
20055,105.69957194439951
20056,103.45036685980108
20057,132.00834523984685
20058,120.11788547531495
20059,124.05188932402142
20061,125.68568768357565
20062,102.19980419303532
20063,119.14545735274409
20065,112.858142943162
20066,112.18049035685755
20067,108.00490514158123
20068,107.80796926107563
20069,121.78375996055715
20070,103.15676921798412
20071,107.99858831045287
20072,87.98783371764297
20073,100.66932090080887
20074,93.40032431087343
20075,116.21308748577144
20076,90.3537152273549
20077,95.06870723562278
20079,61.72108128196167
20080,89.28831668327506
20081,90.71071603874749
20082,69.91494170381229
20084,99.83032116331842
20086,61.64103090601556
20087,79.28772993960465
20090,68.81037488340642
20091,90.2382763455909
20092,59.564424442900176
20093,80.62547214256315
20094,85.28270498077052
20095,72.1413987173361
20096,69.26416474475494
20097,58.94283581913033
20099,69.2260649075527
20100,76.02678318386945
20101,72.85625181680979
20102,36.55165877928098
20103,72.07239142904953
20106,69.55552725732642
20107,75.45257207972958
20108,65.90026390185191
20109,61.133067003841646
20111,71.28179943383076
20114,60.57995530140969
20116,82.6264724573996
20117,51.573725818659064
20118,62.25000728908027
20119,62.35229919358032
20120,66.98989597777876
20121,77.06007625320882
20122,67.45400770709952
20123,61.02219723567295
20124,55.308888239027965
20125,61.48748040524022
20129,61.201624480987206
20132,60.69342367171903
20133,56.21413292577878
20134,58.18668340733756
20137,51.67047166102881
20138,44.4752235107252
20139,56.17891394027298
20140,55.87393519270273
20142,48.63952858086216
20144,50.85340266579076
20145,52.339074662241984
20146,42.53440905273618
20148,54.46004189576326
20151,43.40845483133456
20152,36.73572422668041
20153,48.65194937070301
20155,48.23063162207038
20157,47.016511101025074
20158,51.0753182867239
20160,48.6714752319391
20161,52.47266347854226
20162,37.27307077764226
20166,43.917156258650934
20167,41.5904266532919
20168,30.970154935410854
20175,34.88219994600913
20176,35.6123317273687
20177,35.44970934286389
20179,31.910181237870027
20180,36.28813639721017
20181,37.09167322298452
20182,32.12005951817268
20183,26.445606001067222
20184,34.357075117318615
20187,31.60944705172537
20188,32.53156076628372
20189,32.88840834632502
20192,25.864067858407083
20193,32.53078113608869
20196,33.73925060342519
20197,29.357826542331885
20198,32.47451500945572
20200,31.282321005780496
20201,32.25229265337589
20205,33.125317001461845
20206,29.632792131435295
20207,21.355220112517845
20208,27.948671935109118
20209,24.342974032890538
20211,26.65384794402105
20212,26.342048111550238
20215,26.43869611267437
20216,19.100153859949945
20219,24.792315967163063
20220,26.080730358148465
20222,23.736142244230095
20224,27.616827031375966
20225,19.711663074167692
20226,21.696807276978088
20227,32.583569006499964
20228,15.988779515300752
20230,19.653855158844454
20231,22.653242623943967
20232,25.842849734948565
20233,23.800170794303188
20234,14.817926173734127
20235,30.37276352393044
20238,22.406368598019416
20239,19.13417529570294
20240,21.405428092881397
20241,21.44023804512771
20242,16.792766662745784
20244,19.74109955710338
20246,22.847945498422206
20249,15.848404130737102
20251,20.162639364320164
20252,18.390947930760106
20253,19.822177084738748
20254,21.49871893753473
20255,15.020606399961581
20256,17.639383558096803
20259,18.202234705067276
20263,20.899944727678736
20264,19.203623688372602
20265,10.83173102142106
20267,20.697566600143457
20268,16.511724073984766
20269,16.544620222297496
20270,19.452465137403077
20271,15.722058814858448
20272,17.152367300950292
20273,17.886392725317595
20275,18.852058736736378
20276,18.926494019419888
20277,16.194242575305918
20278,16.49634910820897
20280,16.425011713677865
