product_id,tn
20014,543049.7985330566
20001,501716.1620667845
20004,444297.1160651862
20015,414491.13937061606
20003,412461.7225332721
20005,315909.2807665414
20002,313192.421999356
20009,241061.88773811315
20007,234385.3768493074
20013,217223.85714221615
20067,215187.1735932464
20051,204025.53346297346
20222,203290.65792050562
20280,184595.27687856142
20049,179468.77057614445
20010,159113.64623586333
20011,158261.35679105512
20020,154753.1750669835
20042,151046.2224916053
20038,149518.8484333142
20210,143436.0405530848
20127,140039.03791160486
20032,138862.70779468995
20012,138424.46003716224
20026,137943.88388141248
20102,126976.69143897128
20029,126643.44293548104
20074,123308.96226882204
20082,123179.44450876134
20024,117563.41567916994
20058,108950.85238543336
20135,107224.40988990632
20087,106587.9146285951
20016,99967.60236575047
20021,99894.95489379785
20022,99301.90599733575
20085,98167.1302042572
20017,95651.58583256963
20030,94822.81617085577
20008,94813.78942667728
20006,94665.73770870481
20077,94652.91907302571
20031,92244.8421599712
20046,90997.88850420379
20018,90634.1787354527
20050,89953.28254062805
20065,87997.44774178078
20035,85157.48106369452
20028,82783.33065981482
20089,80958.5402457486
20084,80901.71221891338
20332,80852.67254136298
20043,80719.66489973193
20019,79943.5344972882
20168,77746.41959337857
20027,77424.01508153863
20033,75514.28030882098
20039,75396.60732157576
20059,74610.65364925285
20174,74326.52759901076
20045,69855.24226967197
20057,69268.35336997507
20071,69070.57021889513
20426,68524.04366468705
20054,67455.28623767523
20069,67367.62552358235
20056,67309.48225634018
20025,65658.88711911859
20066,65585.82858439266
20095,64794.75461582519
20053,64591.39686684653
20091,62875.50319906982
20097,62060.23137635087
20023,61509.28410973525
20044,60920.3406275939
20682,60731.468291267476
20047,58280.579050202876
20061,57545.93560027238
20075,56304.47181118172
20121,56006.81497283348
20094,55572.77873128723
20691,55218.017895125864
20166,54812.714461907926
20073,54670.741566022945
20124,54343.28166958675
20076,53988.51903356704
20130,52840.84978179909
20158,52795.280900700105
20236,52719.96397079292
20063,52579.95839607654
20109,51035.284372158974
20175,49582.461590167295
20041,49452.0984039048
20072,48389.80160390539
