product_id,tn
20001,1371.8384914376886
20002,1100.8231934535943
20003,805.8175830399525
20032,579.7497846999029
20004,577.7018625900762
20005,523.520426394881
20006,520.9062045617931
20007,487.4718851328294
20009,478.20115527733765
20008,450.5623643560226
20010,435.41569412787396
20011,421.58235262185747
20014,409.76008038020336
20013,393.0921755342657
20015,384.68921730560686
20019,380.5558941476623
20012,362.87788559919073
20016,338.3597909362204
20017,313.7552672662905
20020,303.15383022363676
20018,299.9251167765191
20022,283.95608156246993
20021,266.84327126471624
20026,251.27836155724367
20023,244.47354445451606
20024,239.42325816624265
20025,236.4582631544296
20027,234.0796515054995
20028,224.22924576058216
20029,209.87476250188595
20031,208.12752629873094
20049,198.2295075237515
20085,191.10136508937953
20030,189.6513064240142
20089,189.45367462622715
20035,179.5440527334444
20038,177.5079591803439
20047,167.39284816915352
20045,166.7906231621468
20127,161.8235491555159
20037,161.1238563230005
20046,160.4508934598835
20044,160.17518130166692
20033,157.3335200397149
20042,157.05119763046127
20053,155.37740821401349
20039,152.8880639177102
20043,150.3672599798407
20041,146.66079612811933
20057,142.8999412472653
20051,141.952865894866
20054,140.10444772886513
20059,139.02886669547877
20050,137.52764562663205
20052,136.24961990170698
20061,132.06815282402536
20069,131.14922029140226
20065,129.29894647862085
20075,128.39915919501968
20063,124.93188677176376
20058,124.74628563121462
20056,122.43598988473482
20067,119.72902151905197
20068,119.25357194252467
20066,118.92736669567229
20055,117.70067096757373
20062,117.09438532605077
20084,116.64400991113669
20070,116.1205434114355
20071,116.00477170096042
20077,111.9632137452519
20126,106.94903172484766
20076,105.23816800667575
20130,103.71935878982714
20072,103.58519125505441
20150,102.12586284546866
20091,101.52087715364522
20073,101.16911498526059
20074,100.24579986364188
20081,98.95841250091394
20174,97.314616420273
20094,95.89695660893548
20080,94.3552712632821
20143,90.79765848654883
20093,88.02973910808527
20087,87.85268105126032
20116,86.8383812945759
20121,85.44736481073939
20112,84.39361170074659
20082,83.75998325729933
20090,83.42214457394209
20135,82.41697679447746
20107,81.96756002342036
20103,81.41801061580273
20101,80.83485788027909
20097,80.68302997083163
20099,80.13803301573184
20111,78.98308860972215
20095,78.59934674459332
20109,77.53632148903114
20079,75.71493898292454
20170,75.67595368913186
20106,75.65690047826538
20096,75.60424763909973
20100,74.95833580845753
20159,74.59211034491463
20092,72.67541591552299
20118,72.10232621144317
20102,71.71449763190067
20108,71.34980887088628
20122,71.21161286167845
20236,69.94763825518253
20120,68.49770087334605
20129,67.943082927396
20086,66.3069398117818
20125,66.14425941969074
20114,65.44548820340304
20123,65.30851891543844
20164,64.04216706034427
20261,62.91038216316324
20134,62.21992560811214
20132,62.08798557140563
20117,62.01029777847278
20213,61.15021446404026
20124,61.07601550810887
20119,60.748909980833304
20133,60.499442303040624
20161,59.612000766023186
20140,59.21754008825605
20148,58.19489910588413
20139,58.171144747117204
20137,58.15155620169265
20144,57.89261480804245
20210,57.01156379443442
20142,55.34594818321793
20160,54.707004054531915
20158,53.58667284595978
20145,53.31622560066543
20146,52.55614269723243
20203,50.1970236522685
20155,50.170726338504316
20166,50.08138660499276
20138,49.916321822745125
20151,49.78921905980163
20286,49.126949133625075
20157,48.528738710933254
20153,48.32628726376287
20257,47.902303089229626
20152,46.44620587963003
20175,43.85064280940053
20167,42.04600021739746
20162,42.0100698147984
20237,41.89363747370086
20192,41.35790397495204
20181,40.00684505953461
20177,39.503186035262615
20176,39.41467900182308
20180,39.09547148726118
20184,38.427220833687045
20198,38.10921215043079
20182,38.04704902201382
20205,37.90675094023666
20187,36.94511331222647
20193,36.91713999811524
20202,36.67273887435527
20227,35.559447020379864
20179,35.48775157391165
20206,35.47922577126023
20201,35.37119126115417
20197,35.07950439456398
20168,34.957570709139745
20188,34.72816265488712
20200,34.488410729745866
20196,33.965107113633124
20355,33.95575028362062
20235,33.83642196452774
20189,33.6709763894186
20266,33.660983869574935
20208,32.15513165441453
20224,31.32250412731287
20414,31.295966399025332
20218,31.160319645525586
20211,30.448400925908857
20209,30.109377092042145
20207,30.019022079134736
20389,29.973169070797237
