product_id,tn
20001,1297.885473846025
20002,1080.547404682801
20003,698.2079672562943
20004,544.3023502298005
20005,556.3738704348455
20032,512.9609560342883
20009,483.67188627470654
20006,444.5131808377721
20011,375.8773995101567
20007,396.5576251634834
20008,388.82230442891637
20010,389.88324080475286
20014,377.5571715918523
20013,370.80848146276634
20015,348.2205774218606
20019,302.29252370172986
20012,304.3424163937251
20016,277.2405036937759
20020,268.37183359359494
20017,268.37397666057245
20022,259.9782897570291
20018,250.6415741374606
20026,225.8548436869291
20021,233.77299209862645
20027,215.6457240088883
20025,208.83017300311033
20023,226.86526477961993
20024,202.41332078556562
20028,197.19998353528888
20031,176.78396138578637
20029,175.87982068816333
20038,165.72024916116166
20049,178.5086452968275
20085,170.54175765650248
20035,159.5442418881244
20047,156.02734041193028
20127,175.87397459887006
20089,168.98065846338622
20037,160.68810556911615
20044,153.44124087649297
20030,132.95552655956737
20042,154.84128329247454
20046,145.1283438650258
20053,139.78800616357591
20045,143.0580178196316
20039,136.3973336287217
20059,130.3234850482934
20054,129.14180292975396
20057,127.65833276105539
20069,124.63027325897464
20061,125.98915354977392
20051,132.6940924058268
20075,116.02754049882776
20050,121.78103701699976
20041,127.89017209646968
20043,123.6314484183343
20063,118.53744812569288
20033,141.0482740758037
20065,117.1513854973476
20071,112.37866661103111
20058,113.65820506302185
20066,110.45196825882762
20070,103.65004639365098
20052,109.16249744763749
20068,105.42687013922327
20084,110.30336294217162
20067,106.48253001627171
20062,96.34453313189873
20076,96.07062434058606
20091,96.38413255015233
20056,99.40583612292414
20073,100.67513707025336
20077,96.98200769981771
20126,96.71886045615103
20055,97.54773193909922
20174,100.76002812105823
20072,89.60464727288054
20150,91.75509088020054
20094,89.16646444581451
20081,88.1042275270913
20130,96.76647293095404
20080,88.24005996631655
20074,86.84742257392337
20116,89.97301532699844
20112,79.84063299035216
20093,77.8359124465701
20121,80.69808166102462
20143,88.20987019681658
20090,77.25057910346558
20135,83.02570775005545
20111,75.18729367691623
20103,72.38539482752115
20082,70.72272734279952
20101,72.15654509218146
20087,75.8897193678889
20107,73.41543073075776
20097,66.46278203330873
20096,73.02745451092973
20170,71.91848324464694
20099,66.4683208017306
20106,66.71154226276549
20122,66.19617057352443
20109,62.02928107641895
20236,79.59274796287836
20100,78.01597022693294
20095,74.45147749278244
20159,69.71998059593396
20092,63.36277776159495
20120,63.35501419641686
20164,61.34728486507387
20125,62.04557685176629
20129,60.89236233875591
20261,63.95302252750254
20123,59.05540543885771
20108,62.03218794419825
20118,57.18371297767276
20114,59.77605788721198
20213,66.15345067041913
20134,57.370402525635626
20079,60.29837798697872
20086,62.88371859600993
20140,55.85089403705767
20133,56.35547500892833
20132,56.513055823639995
20210,66.11471980235635
20139,55.20133906696216
20144,50.00915123937328
20161,52.70972388629351
20137,52.01859517127788
20148,60.34540631920058
20124,50.786909053408436
20160,50.31771477393567
20158,53.103894398649125
20117,48.17154376585497
20145,50.98811134657814
20142,53.901849548905446
20119,65.50137401125457
20166,45.92291160784342
20257,50.412774617384066
20157,46.845734124384386
20203,44.92119112561851
20155,45.812931935479035
20153,47.0316194257778
20286,45.55316312921752
20152,48.307084770549324
20151,40.959837026522486
20138,38.78911620030787
20102,36.4840853063058
20162,40.02393222317354
20237,43.744690319298975
20146,41.49662889501229
20167,38.76401261563427
20181,36.42117398299483
20192,39.78413964854042
20177,35.42402339806991
20176,35.41682856195235
20180,34.865470258285235
20198,35.39996667442662
20205,34.09810886511448
20175,34.84097959352085
20182,34.212361462016226
20193,33.699799786745636
20184,34.27036525259178
20202,33.05140654879101
20201,30.42910914285599
20227,35.51521304431479
20179,32.05745114689102
20197,29.78011328871383
20189,33.38835241554652
20200,32.43993660814593
20235,32.93440921110882
20187,32.169026311337106
20196,33.91010739413056
20206,30.64422137879087
20188,31.589879627704
20208,29.615995313488426
20266,31.47204363113415
20218,29.409821329174374
20209,27.24550415694051
20232,30.88871649868274
20389,28.275397305856693
20215,27.472357022227335
20355,30.227955880385476
20224,28.06563568258535
20233,28.734134037815057
20168,24.079531556228606
20364,27.6406380479155
20212,27.049333426884616
20414,27.393145591131034
20183,24.847236562386087
20220,24.13558477863034
20297,23.604123273503195
20262,23.730130617988856
20219,23.319479242915442
20211,23.926446284154327
20440,26.19527983633756
20306,22.996400693096113
20442,26.4703341621215
20323,24.636697577904318
20246,21.70178005425182
20313,21.92017417965008
20240,22.367235616287417
20649,21.025276196752746
20238,21.109830255454245
20226,21.72859204556954
20222,21.507338020577965
20231,21.273266429128693
20254,22.490612881231105
20241,21.31968926060591
20263,20.519256706076828
20225,20.25066215819944
20259,20.67617467786871
20249,19.53834089006142
20251,20.39367334820916
20267,20.11040526414529
20207,20.210335257371817
20458,21.61691536734545
20253,20.387430111248847
20321,18.56249849488
20230,19.900356768360858
20216,20.832978248746432
20270,20.25705674303176
20271,19.4691391181487
20239,20.46723293562878
20476,21.280469484175672
20276,18.420446076108068
20316,20.478592522716433
20244,18.878972951600428
20296,17.143319354490313
20275,18.916374393939137
20264,17.352014294279808
20252,19.18934130037747
20277,17.7892030202168
20311,18.251974212069587
20278,17.13856009017836
20273,17.237032261602046
20351,18.682480751697486
20268,17.59304789538652
20256,17.362671333515575
20395,16.66585069219692
20282,18.345749423770677
20344,17.611771903316985
20340,18.146642365682546
20548,17.977529073261227
20300,16.315557553402915
20314,16.16292105303176
20348,16.854522489920267
20303,16.959516034565727
20310,16.170049291032477
20284,16.442506214458497
20291,16.113108113015798
20272,16.419178821978736
20309,15.417357506480881
20352,15.504065359463178
20319,15.623941996821852
20280,15.927302937192032
20298,16.799575670163772
20288,15.483307880308681
20281,15.914220230759705
20691,17.106980865528172
20290,16.950223558161923
20525,16.37842094260946
20342,15.166166597323887
20315,15.039693961773548
20307,15.309697514195534
20526,17.003522399179822
20269,15.822814841727633
20361,15.960803476318267
20368,16.522060036602632
20330,14.210179288607243
20326,14.6497434694512
20255,14.792870870528985
20320,14.73231627594408
20283,15.384319747369648
20242,15.604977882250186
20337,15.975247792052665
20592,15.344221448958834
20491,14.806346134147407
20289,15.558860015792177
20299,17.3357221308856
20295,15.372107663282254
20460,15.788052278893158
20357,13.466936348097093
20334,16.54006115841473
20459,15.268749792078054
20292,14.952032988067634
20234,16.685587585437524
20228,15.216090448242909
20285,16.01130369258776
20356,14.108565921570209
20332,13.859854706465478
20301,14.746137151114057
20317,14.19171482312073
20537,15.099220680796881
20408,15.24591808127236
20521,16.88845156300361
20531,15.25195053600868
20336,13.359769525092657
20381,13.487536416972524
20324,13.906653307610613
20354,13.31386835753136
20495,14.515624463983562
20523,13.522367540678376
20378,15.068814515004195
20365,12.100852801359233
20387,13.938496325295596
20359,12.769051330246969
20304,12.612818028730603
